Campaña,Anunciante,Operación,Código de contrato (Opcional),Precio por cara (Opcional),APS Global,CUIC,Articulo,Vendedor,Descripción (Opcional),Inicio o Periodo,Fin o Segmento,Arte,Código de arte (Opcional),Arte Url (Opcional),Origen del arte (Opcional),Unidad,Cara,Ciudad,Tipo de Distribución,Reproducciones
DiDi / RIDES Zonas - planta fija,DIDI,RENTA,,"$3,965",70915,11131,RT-P1-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #09,0,,,,3423,Flujo,Ciudad de México,,
DiDi / RIDES Zonas - planta fija,DIDI,RENTA,,"$3,965",70915,11131,RT-P1-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #09,0,,,,5022,Contraflujo,Ciudad de México,,
DiDi / RIDES Zonas - planta fija,DIDI,RENTA,,"$3,965",70915,11131,RT-P1-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #09,0,,,,5029,Flujo,Ciudad de México,,
DiDi / RIDES Zonas - planta fija,DIDI,RENTA,,"$3,965",70915,11131,RT-P1-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #09,0,,,,5041,Flujo,Ciudad de México,,
DiDi / RIDES Zonas - planta fija,DIDI,RENTA,,"$3,965",70915,11131,RT-P1-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #09,0,,,,5213,Flujo,Ciudad de México,,
DiDi / RIDES Zonas - planta fija,DIDI,RENTA,,"$3,965",70915,11131,RT-P1-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #09,0,,,,5073,Contraflujo,Ciudad de México,,
DiDi / RIDES Zonas - planta fija,DIDI,RENTA,,"$3,965",70915,11131,RT-P1-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #09,0,,,,5086,Contraflujo,Ciudad de México,,
DiDi / RIDES Zonas - planta fija,DIDI,RENTA,,"$3,965",70915,11131,RT-P1-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #09,0,,,,5127,Contraflujo,Ciudad de México,,
DiDi / RIDES Zonas - planta fija,DIDI,RENTA,,"$3,965",70915,11131,RT-P1-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #09,0,,,,5113,Flujo,Ciudad de México,,
DiDi / RIDES Zonas - planta fija,DIDI,RENTA,,"$3,965",70915,11131,RT-P1-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #09,0,,,,5345,Flujo,Ciudad de México,,
DiDi / RIDES Zonas - planta fija,DIDI,RENTA,,"$3,965",70915,11131,RT-P1-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #09,0,,,,9202,Flujo,Ciudad de México,,
DiDi / RIDES Zonas - planta fija,DIDI,RENTA,,"$3,965",70915,11131,RT-P1-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #09,0,,,,10010,Contraflujo,Ciudad de México,,
DiDi / RIDES Zonas - planta fija,DIDI,RENTA,,"$3,965",70915,11131,RT-P1-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #09,0,,,,10095,Flujo,Ciudad de México,,
DiDi / RIDES Zonas - planta fija,DIDI,RENTA,,"$3,965",70915,11131,RT-P1-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #09,0,,,,10097,Contraflujo,Ciudad de México,,
DiDi / RIDES Zonas - planta fija,DIDI,RENTA,,"$3,965",70915,11131,RT-P1-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #09,0,,,,10099,Flujo,Ciudad de México,,
DiDi / RIDES Zonas - planta fija,DIDI,RENTA,,"$3,965",70915,11131,RT-P1-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #09,0,,,,10103,Flujo,Ciudad de México,,
DiDi / RIDES Zonas - planta fija,DIDI,RENTA,,"$3,965",70915,11131,RT-P1-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #09,0,,,,13041,Flujo,Ciudad de México,,
DiDi / RIDES Zonas - planta fija,DIDI,RENTA,,"$3,965",70915,11131,RT-P1-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #09,0,,,,13042,Flujo,Ciudad de México,,
DiDi / RIDES Zonas - planta fija,DIDI,RENTA,,"$3,965",70915,11131,RT-P1-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #09,0,,,,15009,Flujo,Ciudad de México,,
DiDi / RIDES Zonas - planta fija,DIDI,RENTA,,"$3,965",70915,11131,RT-P1-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #09,0,,,,15041,Contraflujo,Ciudad de México,,
DiDi / RIDES Zonas - planta fija,DIDI,RENTA,,"$3,965",70915,11131,RT-P1-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #09,0,,,,15042,Contraflujo,Ciudad de México,,
DiDi / RIDES Zonas - planta fija,DIDI,RENTA,,"$3,965",70915,11131,RT-P1-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #09,0,,,,16009,Flujo,Ciudad de México,,
DiDi / RIDES Zonas - planta fija,DIDI,RENTA,,"$3,965",70915,11131,RT-P1-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #09,0,,,,16039,Flujo,Ciudad de México,,
DiDi / RIDES Zonas - planta fija,DIDI,RENTA,,"$3,965",70915,11131,RT-P1-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #09,0,,,,16042,Contraflujo,Ciudad de México,,
DiDi / RIDES Zonas - planta fija,DIDI,RENTA,,"$3,965",70915,11131,RT-P1-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #09,0,,,,16201,Contraflujo,Ciudad de México,,
DiDi / RIDES Zonas - planta fija,DIDI,RENTA,,"$3,965",70915,11131,RT-P1-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #09,0,,,,18017,Contraflujo,Ciudad de México,,
DiDi / RIDES Zonas - planta fija,DIDI,RENTA,,"$3,965",70915,11131,RT-P1-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #09,0,,,,21100,Contraflujo,Ciudad de México,,
DiDi / RIDES Zonas - planta fija,DIDI,RENTA,,"$3,965",70915,11131,RT-P1-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #09,0,,,,21038,Contraflujo,Ciudad de México,,
DiDi / RIDES Zonas - planta fija,DIDI,RENTA,,"$3,965",70915,11131,RT-P1-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #09,0,,,,21042,Flujo,Ciudad de México,,
DiDi / RIDES Zonas - planta fija,DIDI,RENTA,,"$3,965",70915,11131,RT-P1-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #09,0,,,,21548,Contraflujo,Ciudad de México,,
DiDi / RIDES Zonas - planta fija,DIDI,RENTA,,"$3,965",70915,11131,RT-P1-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #09,0,,,,21549,Flujo,Ciudad de México,,
DiDi / RIDES Zonas - planta fija,DIDI,RENTA,,"$3,965",70915,11131,RT-P1-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #09,0,,,,21052,Contraflujo,Ciudad de México,,
DiDi / RIDES Zonas - planta fija,DIDI,RENTA,,"$3,965",70915,11131,RT-P1-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #09,0,,,,21566,Contraflujo,Ciudad de México,,
DiDi / RIDES Zonas - planta fija,DIDI,RENTA,,"$3,965",70915,11131,RT-P1-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #09,0,,,,22006,Contraflujo,Ciudad de México,,
DiDi / RIDES Zonas - planta fija,DIDI,RENTA,,"$3,965",70915,11131,RT-P1-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #09,0,,,,22007,Contraflujo,Ciudad de México,,
DiDi / RIDES Zonas - planta fija,DIDI,RENTA,,"$3,965",70915,11131,RT-P1-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #09,0,,,,22011,Flujo,Ciudad de México,,
DiDi / RIDES Zonas - planta fija,DIDI,RENTA,,"$3,965",70915,11131,RT-P1-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #09,0,,,,22403,Flujo,Ciudad de México,,
DiDi / RIDES Zonas - planta fija,DIDI,RENTA,,"$3,965",70915,11131,RT-P1-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #09,0,,,,23015,Contraflujo,Ciudad de México,,
DiDi / RIDES Zonas - planta fija,DIDI,RENTA,,"$3,965",70915,11131,RT-P1-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #09,0,,,,24003,Flujo,Ciudad de México,,
DiDi / RIDES Zonas - planta fija,DIDI,RENTA,,"$3,965",70915,11131,RT-P1-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #09,0,,,,24013,Flujo,Ciudad de México,,
DiDi / RIDES Zonas - planta fija,DIDI,RENTA,,"$3,965",70915,11131,RT-P1-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #09,0,,,,24024,Contraflujo,Ciudad de México,,
DiDi / RIDES Zonas - planta fija,DIDI,RENTA,,"$3,965",70915,11131,RT-P1-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #09,0,,,,26007,Flujo,Ciudad de México,,
DiDi / RIDES Zonas - planta fija,DIDI,RENTA,,"$3,965",70915,11131,RT-P1-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #09,0,,,,26058,Flujo,Ciudad de México,,
DiDi / RIDES Zonas - planta fija,DIDI,RENTA,,"$3,965",70915,11131,RT-P1-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #09,0,,,,26064,Contraflujo,Ciudad de México,,
DiDi / RIDES Zonas - planta fija,DIDI,RENTA,,"$3,965",70915,11131,RT-P1-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #09,0,,,,26402,Contraflujo,Ciudad de México,,
DiDi / RIDES Zonas - planta fija,DIDI,RENTA,,"$3,965",70915,11131,RT-P1-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #09,0,,,,28007,Contraflujo,Ciudad de México,,
DiDi / RIDES Zonas - planta fija,DIDI,RENTA,,"$3,965",70915,11131,RT-P1-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #09,0,,,,29004,Contraflujo,Ciudad de México,,
DiDi / RIDES Zonas - planta fija,DIDI,RENTA,,"$3,965",70915,11131,RT-P1-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #09,0,,,,29009,Contraflujo,Ciudad de México,,
DiDi / RIDES Zonas - planta fija,DIDI,RENTA,,"$3,965",70915,11131,RT-P1-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #09,0,,,,29017,Contraflujo,Ciudad de México,,
DiDi / RIDES Zonas - planta fija,DIDI,RENTA,,"$3,965",70915,11131,RT-P1-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #09,0,,,,30056,Flujo,Ciudad de México,,
DiDi / RIDES Zonas - planta fija,DIDI,RENTA,,"$3,965",70915,11131,RT-P1-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #09,0,,,,30061,Contraflujo,Ciudad de México,,
DiDi / RIDES Zonas - planta fija,DIDI,RENTA,,"$3,965",70915,11131,RT-P1-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #09,0,,,,31008,Contraflujo,Ciudad de México,,
DiDi / RIDES Zonas - planta fija,DIDI,RENTA,,"$3,965",70915,11131,RT-P1-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #09,0,,,,31015,Flujo,Ciudad de México,,
DiDi / RIDES Zonas - planta fija,DIDI,RENTA,,"$3,965",70915,11131,RT-P1-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #09,0,,,,33019,Flujo,Ciudad de México,,
DiDi / RIDES Zonas - planta fija,DIDI,RENTA,,"$3,965",70915,11131,RT-P1-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #09,0,,,,34022,Contraflujo,Ciudad de México,,
DiDi / RIDES Zonas - planta fija,DIDI,RENTA,,"$3,965",70915,11131,RT-P1-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #09,0,,,,43428,Contraflujo,Ciudad de México,,
DiDi / RIDES Zonas - planta fija,DIDI,RENTA,,"$3,965",70915,11131,RT-P1-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #09,0,,,,50005,Contraflujo,Ciudad de México,,
DiDi / RIDES Zonas - planta fija,DIDI,RENTA,,"$3,965",70915,11131,RT-P1-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #09,0,,,,50009,Contraflujo,Ciudad de México,,
DiDi / RIDES Zonas - planta fija,DIDI,RENTA,,"$3,965",70915,11131,RT-P1-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #09,0,,,,50014,Flujo,Ciudad de México,,
DiDi / RIDES Zonas - planta fija,DIDI,RENTA,,"$3,965",70915,11131,RT-P1-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #09,0,,,,50022,Flujo,Ciudad de México,,
DiDi / RIDES Zonas - planta fija,DIDI,RENTA,,"$3,965",70915,11131,RT-P1-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #09,0,,,,50027,Flujo,Ciudad de México,,
DiDi / RIDES Zonas - planta fija,DIDI,RENTA,,"$3,965",70915,11131,RT-CL-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #10,0,,,,DF3048,Flujo,Ciudad de México,,
DiDi / RIDES Zonas - planta fija,DIDI,RENTA,,"$3,965",70915,11131,RT-CL-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #10,0,,,,DF3048,Contraflujo,Ciudad de México,,
DiDi / RIDES Zonas - planta fija,DIDI,RENTA,,"$3,965",70915,11131,RT-CL-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #10,0,,,,DF3527,Contraflujo,Ciudad de México,,
DiDi / RIDES Zonas - planta fija,DIDI,RENTA,,"$3,965",70915,11131,RT-CL-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #10,0,,,,DF3535,Flujo,Ciudad de México,,
DiDi / RIDES Zonas - planta fija,DIDI,RENTA,,"$3,965",70915,11131,RT-CL-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #10,0,,,,DF3349,Contraflujo,Ciudad de México,,
DiDi / RIDES Zonas - planta fija,DIDI,RENTA,,"$3,965",70915,11131,RT-CL-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #10,0,,,,DF3099,Contraflujo,Ciudad de México,,
DiDi / RIDES Zonas - planta fija,DIDI,RENTA,,"$3,965",70915,11131,RT-CL-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #10,0,,,,DF3580,Contraflujo,Ciudad de México,,
DiDi / RIDES Zonas - planta fija,DIDI,RENTA,,"$3,965",70915,11131,RT-CL-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #10,0,,,,DF3298,Contraflujo,Ciudad de México,,
DiDi / RIDES Zonas - planta fija,DIDI,RENTA,,"$3,965",70915,11131,RT-CL-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #10,0,,,,DF3295,Flujo,Ciudad de México,,
DiDi / RIDES Zonas - planta fija,DIDI,RENTA,,"$3,965",70915,11131,RT-CL-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #10,0,,,,DF3145,Contraflujo,Ciudad de México,,
DiDi / RIDES Zonas - planta fija,DIDI,RENTA,,"$3,965",70915,11131,RT-CL-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #10,0,,,,DF3522,Flujo,Ciudad de México,,
DiDi / RIDES Zonas - planta fija,DIDI,RENTA,,"$3,965",70915,11131,RT-CL-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #10,0,,,,DF3199,Flujo,Ciudad de México,,
DiDi / RIDES Zonas - planta fija,DIDI,RENTA,,"$3,965",70915,11131,RT-CL-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #10,0,,,,DF3136,Contraflujo,Ciudad de México,,
DiDi / RIDES Zonas - planta fija,DIDI,RENTA,,"$3,965",70915,11131,RT-CL-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #10,0,,,,DF3453,Flujo,Ciudad de México,,
DiDi / RIDES Zonas - planta fija,DIDI,RENTA,,"$3,965",70915,11131,RT-CL-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #10,0,,,,DF3130,Flujo,Ciudad de México,,
DiDi / RIDES Zonas - planta fija,DIDI,RENTA,,"$3,965",70915,11131,RT-CL-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #10,0,,,,DF3306,Flujo,Ciudad de México,,
DiDi / RIDES Zonas - planta fija,DIDI,RENTA,,"$3,965",70915,11131,RT-CL-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #10,0,,,,DF3139,Flujo,Ciudad de México,,
DiDi / RIDES Zonas - planta fija,DIDI,RENTA,,"$3,965",70915,11131,RT-CL-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #10,0,,,,DF3070,Contraflujo,Ciudad de México,,
DiDi / RIDES Zonas - planta fija,DIDI,RENTA,,"$3,965",70915,11131,RT-CL-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #10,0,,,,DF3392,Flujo,Ciudad de México,,
DiDi / RIDES Zonas - planta fija,DIDI,RENTA,,"$3,965",70915,11131,RT-CL-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #10,0,,,,DF3114,Contraflujo,Ciudad de México,,
DiDi / RIDES Zonas - planta fija,DIDI,RENTA,,"$3,965",70915,11131,RT-P1-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #10,0,,,,2002,Contraflujo,Ciudad de México,,
DiDi / RIDES Zonas - planta fija,DIDI,RENTA,,"$3,965",70915,11131,RT-P1-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #10,0,,,,2112,Contraflujo,Ciudad de México,,
DiDi / RIDES Zonas - planta fija,DIDI,RENTA,,"$3,965",70915,11131,RT-P1-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #10,0,,,,3537,Contraflujo,Ciudad de México,,
DiDi / RIDES Zonas - planta fija,DIDI,RENTA,,"$3,965",70915,11131,RT-P1-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #10,0,,,,3548,Contraflujo,Ciudad de México,,
DiDi / RIDES Zonas - planta fija,DIDI,RENTA,,"$3,965",70915,11131,RT-P1-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #10,0,,,,3093,Flujo,Ciudad de México,,
DiDi / RIDES Zonas - planta fija,DIDI,RENTA,,"$3,965",70915,11131,RT-P1-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #10,0,,,,3141,Contraflujo,Ciudad de México,,
DiDi / RIDES Zonas - planta fija,DIDI,RENTA,,"$3,965",70915,11131,RT-P1-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #10,0,,,,3142,Flujo,Ciudad de México,,
DiDi / RIDES Zonas - planta fija,DIDI,RENTA,,"$3,965",70915,11131,RT-P1-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #10,0,,,,3171,Flujo,Ciudad de México,,
DiDi / RIDES Zonas - planta fija,DIDI,RENTA,,"$3,965",70915,11131,RT-P1-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #10,0,,,,3416,Flujo,Ciudad de México,,
DiDi / RIDES Zonas - planta fija,DIDI,RENTA,,"$3,965",70915,11131,RT-P1-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #10,0,,,,3423,Flujo,Ciudad de México,,
DiDi / RIDES Zonas - planta fija,DIDI,RENTA,,"$3,965",70915,11131,RT-P1-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #10,0,,,,5022,Contraflujo,Ciudad de México,,
DiDi / RIDES Zonas - planta fija,DIDI,RENTA,,"$3,965",70915,11131,RT-P1-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #10,0,,,,5029,Flujo,Ciudad de México,,
DiDi / RIDES Zonas - planta fija,DIDI,RENTA,,"$3,965",70915,11131,RT-P1-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #10,0,,,,5041,Flujo,Ciudad de México,,
DiDi / RIDES Zonas - planta fija,DIDI,RENTA,,"$3,965",70915,11131,RT-P1-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #10,0,,,,5213,Flujo,Ciudad de México,,
DiDi / RIDES Zonas - planta fija,DIDI,RENTA,,"$3,965",70915,11131,RT-P1-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #10,0,,,,5073,Contraflujo,Ciudad de México,,
DiDi / RIDES Zonas - planta fija,DIDI,RENTA,,"$3,965",70915,11131,RT-P1-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #10,0,,,,5086,Contraflujo,Ciudad de México,,
DiDi / RIDES Zonas - planta fija,DIDI,RENTA,,"$3,965",70915,11131,RT-P1-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #10,0,,,,5127,Contraflujo,Ciudad de México,,
DiDi / RIDES Zonas - planta fija,DIDI,RENTA,,"$3,965",70915,11131,RT-P1-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #10,0,,,,5113,Flujo,Ciudad de México,,
DiDi / RIDES Zonas - planta fija,DIDI,RENTA,,"$3,965",70915,11131,RT-P1-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #10,0,,,,5345,Flujo,Ciudad de México,,
DiDi / RIDES Zonas - planta fija,DIDI,RENTA,,"$3,965",70915,11131,RT-P1-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #10,0,,,,9202,Flujo,Ciudad de México,,
DiDi / RIDES Zonas - planta fija,DIDI,RENTA,,"$3,965",70915,11131,RT-P1-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #10,0,,,,10010,Contraflujo,Ciudad de México,,
DiDi / RIDES Zonas - planta fija,DIDI,RENTA,,"$3,965",70915,11131,RT-P1-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #10,0,,,,10095,Flujo,Ciudad de México,,
DiDi / RIDES Zonas - planta fija,DIDI,RENTA,,"$3,965",70915,11131,RT-P1-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #10,0,,,,10097,Contraflujo,Ciudad de México,,
DiDi / RIDES Zonas - planta fija,DIDI,RENTA,,"$3,965",70915,11131,RT-P1-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #10,0,,,,10099,Flujo,Ciudad de México,,
DiDi / RIDES Zonas - planta fija,DIDI,RENTA,,"$3,965",70915,11131,RT-P1-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #10,0,,,,10103,Flujo,Ciudad de México,,
DiDi / RIDES Zonas - planta fija,DIDI,RENTA,,"$3,965",70915,11131,RT-P1-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #10,0,,,,13041,Flujo,Ciudad de México,,
DiDi / RIDES Zonas - planta fija,DIDI,RENTA,,"$3,965",70915,11131,RT-P1-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #10,0,,,,13042,Flujo,Ciudad de México,,
DiDi / RIDES Zonas - planta fija,DIDI,RENTA,,"$3,965",70915,11131,RT-P1-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #10,0,,,,15009,Flujo,Ciudad de México,,
DiDi / RIDES Zonas - planta fija,DIDI,RENTA,,"$3,965",70915,11131,RT-P1-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #10,0,,,,15041,Contraflujo,Ciudad de México,,
DiDi / RIDES Zonas - planta fija,DIDI,RENTA,,"$3,965",70915,11131,RT-P1-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #10,0,,,,15042,Contraflujo,Ciudad de México,,
DiDi / RIDES Zonas - planta fija,DIDI,RENTA,,"$3,965",70915,11131,RT-P1-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #10,0,,,,16009,Flujo,Ciudad de México,,
DiDi / RIDES Zonas - planta fija,DIDI,RENTA,,"$3,965",70915,11131,RT-P1-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #10,0,,,,16039,Flujo,Ciudad de México,,
DiDi / RIDES Zonas - planta fija,DIDI,RENTA,,"$3,965",70915,11131,RT-P1-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #10,0,,,,16042,Contraflujo,Ciudad de México,,
DiDi / RIDES Zonas - planta fija,DIDI,RENTA,,"$3,965",70915,11131,RT-P1-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #10,0,,,,16201,Contraflujo,Ciudad de México,,
DiDi / RIDES Zonas - planta fija,DIDI,RENTA,,"$3,965",70915,11131,RT-P1-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #10,0,,,,18017,Contraflujo,Ciudad de México,,
DiDi / RIDES Zonas - planta fija,DIDI,RENTA,,"$3,965",70915,11131,RT-P1-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #10,0,,,,21100,Contraflujo,Ciudad de México,,
DiDi / RIDES Zonas - planta fija,DIDI,RENTA,,"$3,965",70915,11131,RT-P1-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #10,0,,,,21038,Contraflujo,Ciudad de México,,
DiDi / RIDES Zonas - planta fija,DIDI,RENTA,,"$3,965",70915,11131,RT-P1-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #10,0,,,,21042,Flujo,Ciudad de México,,
